run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,recall-at-5,recall-at-10,recall-at-20,citation-recall,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,steps-executed,response,error
32f8cec2-d3af-4c97-aac0-63e7f156fed3,2026-05-24T17:13:54.778776Z,weights-balanced,altinn-broker-technical-overview,1,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,4,1,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;a6b5678aa6e5;b555599db80f;63e3857a5897;b65c1dda9cdb;94f0fa820e54;8aba253d24c8,3815339142c4;e71b5a7bc1ff;01fdec6b497d;63e3857a5897,63c3d3e28820,17897,,,,3,"Den tekniske arkitekturen bak **Altinn Broker i overgangsfasen** er en **Altinn 2 Broker Transition Solution** der en intern **Altinn 2 bridge / service bridge** videresender Broker-forespørsler fra Altinn 2 til Altinn 3 for en gitt forespørsel, basert på **ServiceCode/ServiceEditionCode**-kombinasjonen [1][4].

Kort oppsummert innebærer dette at:

- **Altinn 2** fungerer som inngangspunkt for eksisterende Broker-tjenester, men kan rute forespørsler videre til Altinn 3 via en dedikert overgangsendepunkt/bridge [3][4].
- **Altinn 3** blir lagrings- og tjenestelaget for nye filer og metadata; Altinn 2 “caller” bare Altinn 3 i overgangsløsningen [3].
- Løsningen krever både en **Altinn 2 service** med tilhørende autorisasjonsoppsett i **SRR**, og en **Altinn 3 Broker Resource** med tilgang de…",
ad60c438-f413-40b7-9da2-9acd20ab00c3,2026-05-24T17:14:07.545567Z,weights-balanced,altinn-broker-technical-overview,2,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,1,1,1,989cc83e5afc,989cc83e5afc,63c3d3e28820,12762,,,,3,"I kildene du har gitt, beskrives **Altinn 3 Formidling** som en løsning for styrt filoverføring med støtte for store filer, informasjonssikkerhet, statusmonitorering og tjenestekvalitet, og det står også at tjenesteeiere må reetablere formidlingstjenester fra Altinn II i Altinn 3 før 19. juni 2026. [1]

**Men** kildene her beskriver ikke den **tekniske arkitekturen bak Altinn Broker i overgangsfasen** i detalj. De viser bare at det finnes en egen side for **“Altinn 3 Formidling overgangsløsning”**, som er den nærmeste treffende betegnelsen på det du spør om. [1]

Så, basert på denne kilden alene, er det mest presise svaret: **den tekniske arkitekturen i overgangsfasen omtales som “Altinn 3 Formidling overgangsløsning”, men detaljene er ikke spesifisert i utdraget du har gitt**. [1]",
46f349c3-f016-4e1b-a536-a1ce9540dd4c,2026-05-24T17:14:22.237533Z,weights-balanced,altinn-dialogporten-about,0,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,7,3,1,9f75a7784e9b;66335015006e;4a9ad6cd2bd1;0f76a4965326;fa42f12f0e96;15caa4bf8ead;e4deb94ea9c5,9f75a7784e9b;4a9ad6cd2bd1;0f76a4965326,9f75a7784e9b,14691,,,,3,"Dialogporten er en løsning som gjør meldinger og dialoger implementert på Altinn 3 og andre digitale tjenesteplattformer tilgjengelige for sluttbrukersystemer i et felles format. [1]

Hvis du mener API-et spesielt, finnes det også en egen **Dialogporten API**-referanse for funksjonaliteten. [2][3]",
5180e9cc-0ea5-4fe7-a47d-ed42d0fd5159,2026-05-24T17:14:39.371287Z,weights-balanced,altinn-dialogporten-about,1,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,8,4,1,66335015006e;aa43c73faf55;a7942896bf17;435130fc25cf;68ef460710c6;b6b14554ac7f;0f76a4965326;4a9ad6cd2bd1,66335015006e;aa43c73faf55;a7942896bf17;435130fc25cf,9f75a7784e9b,17133,,,,3,"Dialogporten er en løsning som fungerer som et felles API og metadata-lager for digitale dialoger, og som skal legge til rette for sikker og effektiv kommunikasjon mellom offentlige tjenesteplattformer og brukere ved å tilby en standardisert måte å håndtere digitale dialoger og meldinger på. [2]

Den brukes også til å gjøre meldinger og dialoger fra Altinn 3 og andre digitale tjenesteplattformer tilgjengelige for sluttbrukersystemer i et felles format. [1]

Dialogporten inneholder “dialoger” som representerer en bestemt instans av en digital tjeneste, med avsender, mottaker, referanse til tjenestedefinisjon, og metadata som status, tittel, sammendrag og aktivitetshistorikk. [3] Faktisk innhold som skjemaer, vedlegg og brødtekster er ikke lagret i dialogen, men bare referert via URL-er. [4]…",
6e68e7b2-31ab-49e7-a429-4b1e2d0a529c,2026-05-24T17:14:52.844998Z,weights-balanced,altinn-dialogporten-about,2,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,7,3,1,9f75a7784e9b;66335015006e;4a9ad6cd2bd1;0f76a4965326;fa42f12f0e96;15caa4bf8ead;e4deb94ea9c5,9f75a7784e9b;4a9ad6cd2bd1;0f76a4965326,9f75a7784e9b,13471,,,,3,"Dialogporten er en løsning som gjør meldinger og dialoger fra Altinn 3 og andre digitale tjenesteplattformer tilgjengelige for sluttbrukersystemer i et felles format. [1]  

I kildene beskrives den også som en API-løsning for Dialogporten-funksjonalitet. [2][3]  

Hvis du vil, kan jeg også forklare hva Dialogporten brukes til i praksis.",
b17dc584-0568-4037-b918-d90cde4c9c85,2026-05-24T17:15:10.098555Z,weights-balanced,altinn-studio-create-user,0,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,8,4,1,cd675e23db63;611e5d5c3f66;faa02629b6a7;610b6c1759c8;7eb864009b78;c0474358b2bb;2d8d04785860;52f0f1c355a6,cd675e23db63;7eb864009b78;2d8d04785860;52f0f1c355a6,0fac42eefdc4,17253,,,,3,"Det finnes ikke en oppskrift i kildene for å **opprette en ny bruker i Altinn Studio v8**. Det som står er at **Digitaliseringsdirektoratet og Altinn ikke kan legge til brukere**; organisasjonen må selv håndtere tilgangsstyring, og eventuelle nye brukere må opprettes via **Samarbeidsportalen** når det gjelder tilgang til Apps-roller, ikke i Altinn Studio direkte [2][4].

Hvis du mener **å gi en eksisterende bruker tilgang i Altinn Studio**, kan en organisasjonsadministrator gjøre dette ved å:
- gå til repositoryet i Gitea,
- velge **Innstillinger**,
- åpne **Collaboration**,
- og legge til brukeren med **Add Collaborator** [1][3].

Hvis du mener **å opprette en faktisk ny brukerkonto**, er det altså **Samarbeidsportalen** som er nevnt i kildene, men ikke en egen funksjon i Altinn Studio v8…",
0560f716-be8a-4bda-ae5a-7a9b4a881258,2026-05-24T17:15:46.992671Z,weights-balanced,altinn-studio-create-user,1,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,14,1,1,1dc794bca3d7;9ae89177238d;9755632d1ef5;1f20df1d350b;ace59cbcb651;008bece2be96;79fcd70d01e9;ae8295fb1ae4;bc2e044238be;399dd12914ed;6ffccfc7fd2a;7a010b4280f0;f460db60d7b4;f03ec7160b50,79fcd70d01e9,0fac42eefdc4,36893,,,,3,"For å opprette en bruker i Altinn Studio v8, følger du disse stegene [1]:

1. Gå til [altinn.studio](https://altinn.studio) og klikk **""Create new user""** [1].  
2. Registrer deg via **Ansattporten** [1].  
3. Logg inn i Ansattporten med for eksempel **BankID** eller **MinID** [1].  
4. Opprett en Altinn Studio-bruker ved å fylle inn **brukernavn, e-post, passord og captcha**, og klikk **""Complete""** [1].  
5. Aktiver kontoen din via e-posten du får tilsendt [1].

Brukeren i Altinn Studio blir koblet til Ansattporten-brukeren din [1].",
03416f05-9442-4405-a536-87785c8e12d2,2026-05-24T17:16:12.111387Z,weights-balanced,altinn-studio-create-user,2,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,2,1,1ce045e4ea2f;bc2e044238be;ace59cbcb651;79fcd70d01e9;1dc794bca3d7;f460db60d7b4;399dd12914ed,79fcd70d01e9;1dc794bca3d7,0fac42eefdc4,25118,,,,3,"For å opprette en bruker i **Altinn Studio v8** gjør du dette: [1]

1. Gå til **altinn.studio** og klikk **""Create new user""**. [1]  
2. Registrer deg via **Ansattporten**. [1]  
3. Logg inn i Ansattporten med for eksempel **BankID** eller **MinID**. [1]  
4. Opprett en Altinn Studio-bruker ved å fylle inn **brukernavn, e-post, passord og captcha**, og klikk **""Complete""**. Brukeren i Altinn Studio blir koblet til Ansattporten-brukeren din. [1]  
5. Aktiver kontoen din via e-posten du får tilsendt. [1]

Hvis du allerede har registrert deg tidligere, kan du også koble en eksisterende konto til **Ansattporten** i stedet for å opprette en helt ny bruker. [2]",
7f3db152-18e5-40b5-8077-5669d962abaf,2026-05-24T17:16:41.872705Z,weights-balanced,altinn-studio-datamodeling,0,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,6,2,1,6ffccfc7fd2a;bc2e044238be;ace59cbcb651;071cbb5c2747;c1d87e2b05fc;a849ef06c242,c1d87e2b05fc;a849ef06c242,2f6cee8d5f5e,29760,,,,3,"For å definere en datamodell i Altinn Studio v8, gjør du dette: [1][2]

1. Logg inn i Altinn Studio og gå til **Altinn Studio Dashboard** hvis du ikke allerede er der. Du kan komme dit ved å klikke på logoen øverst til venstre eller gå direkte til dashboardet. [1]
2. Velg **Edit** (blå blyant-ikon) for enten:
   - en app under **Mine applikasjoner**, eller
   - et **Data Modeling repository** for organisasjonen din. [1]
3. Velg fanen **Datamodell** i toppmenyen. [1]
4. Last opp en **XSD data model**. Altinn Studio v8 støtter per nå bare opplasting av XSD-modeller. Når du laster opp `<model>.xsd`, genereres `<model>.cs` og `<model>.schema.json`. [2]
5. Etter behandling finner du de genererte filene under `App/models/` i app-repositoriet. [2]

Hvis du mener noe annet med “definere” enn å las…",
747f22e6-999d-4160-b99a-99dccaf660e7,2026-05-24T17:17:14.782726Z,weights-balanced,altinn-studio-datamodeling,1,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,12,4,1,109cbc33aa68;a849ef06c242;b575e42ff5be;ace59cbcb651;acd4b81bf0f8;c1d87e2b05fc;bc2e044238be;6ffccfc7fd2a;071cbb5c2747;d871d2d193b8;84d91a6756f2;13773edcd23e,109cbc33aa68;a849ef06c242;c1d87e2b05fc;071cbb5c2747,2f6cee8d5f5e,32909,,,,3,"I Altinn Studio v8 definerer du en datamodell i **Datamodellering**-verktøyet, som bruker en **JSON Schema**-basert modell og kan generere **XSD** og **C#**-modeller fra den [4].  

Hvis du vil lage en ny modell, går du til **Datamodell**-fanen i Altinn Studio og velger **Lag ny**; da opprettes en mal med ett enkelt felt [1][3]. Hvis du heller vil bruke en eksisterende modell, kan du **laste opp en XSD-datamodell**, og da genereres filene `<model>.cs` og `<model>.schema.json` automatisk [2].  

For Altinn 2 er det viktig å merke seg at hvis du lager en ny modell fra bunnen av, må du legge til  
```json
""@xsdRootElement"": ""melding""
```  
i rot av `{model}.schema.json` for at TUL skal kjenne igjen modellen som en SERES-modell [1].  

Hvis spørsmålet ditt er mer generelt om **hvordan man oppr…",
3c8c2524-e6ab-49f7-84e8-a8ca45e20cd5,2026-05-24T17:17:49.263856Z,weights-balanced,altinn-studio-datamodeling,2,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,3,1,1ce045e4ea2f;bc2e044238be;ace59cbcb651;1c5fa1dec610;071cbb5c2747;c1d87e2b05fc;1b01e940366f,071cbb5c2747;c1d87e2b05fc;1b01e940366f,2f6cee8d5f5e,34480,,,,3,"I Altinn Studio v8 definerer du en **datamodell** i **Altinn Studio Data Modeling**-verktøyet, som er laget for å utvikle datamodeller og kan generere **XSD** og **C#-modeller** fra en **JSON Schema**-basert modell [1][3].

Kort sagt:
- Logg inn i Altinn Studio og gå til **Dashboard** [2].
- Velg **Edit** for enten en app eller organisasjonens **Data Modeling repository** [2].
- Velg fanen **Datamodell** i toppmenyen [2].

Hvis du mener **hvordan selve modellen struktureres**, sier kildene at verktøyet bruker en **JSON Schema** som utgangspunkt, og at det støtter **JSON og XML**, samt gjenbruk av typer og modeller [1][3].

Hvis du vil, kan jeg også forklare **trinn for trinn hvordan du oppretter en ny datamodell** i Altinn Studio v8.",
ba24d362-94dc-461c-84d2-db05fb247815,2026-05-24T17:18:23.154536Z,weights-balanced,altinn3-lansert-when,0,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,2,2,1,aa75b4090055;bc8b4e09d2a2,aa75b4090055;bc8b4e09d2a2,8e22ae4b88b1,33890,,,,3,"Konteksten sier ikke eksplisitt **når Altinn 3 ble lansert**. Den viser bare en **endringslogg for app-frontend i v3** og flere oppdateringer/fikser, men ingen lanseringsdato for Altinn 3 som helhet [1][2].

Hvis du mener **app frontend v3**, så er det nærmeste som fremgår at endringsloggen inneholder endringer fra **2022** og senere, men ikke en konkret lanseringsdato [1][2].",
fe23e430-29a1-4e7a-b878-d156bc5521a8,2026-05-24T17:18:55.356652Z,weights-balanced,altinn3-lansert-when,1,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,5,1,1,24ba94a179c3;2840be59c8d4;f9f576be43d3;d81ff032aa35;8e22ae4b88b1,8e22ae4b88b1,8e22ae4b88b1,32200,,,,3,"Altinn 3 ble lansert i juni 2020, og de første applikasjonene på løsningen ble satt i produksjon 19. juni 2020 [1].",
678101b9-9990-4b17-afcf-36ea42f5b64d,2026-05-24T17:19:56.213623Z,weights-balanced,altinn3-lansert-when,2,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,1,1,1,24ba94a179c3,24ba94a179c3,8e22ae4b88b1,60856,,,,3,"Nå har jeg et konkret datofunn: en side sier at alle “Delegerbare api ressurser” ble flyttet fra Altinn 2 til Altinn 3 i én operasjon 13.6.2023. Det er ikke nødvendigvis “lanseringsdatoen” for hele Altinn 3, men det er den tydeligste datoen i materialet. Jeg svarer med denne presiseringen og nevner at Altinn 3 omtales som en overgangs-/moderniseringsplattform.
Altinn 3 ser ut til å være omtalt som en overgangs-/moderniseringsplattform, og i materialet jeg fant er den tydeligste konkrete datoen:

- **13.6.2023**: “Alle tjenester av typen ‘Delegerbare api ressurser’ ble flyttet Altinn 2 til Altinn 3 i en operasjon 13.6.2023.”

Så hvis du mener **når Altinn 3 ble tatt i bruk i praksis for denne delen av løsningen**, er svaret **13. juni 2023**.

Hvis du vil, kan jeg også lete etter **den offi…",
71905999-a57e-4367-bac4-0337b0e42e36,2026-05-24T17:20:31.144355Z,weights-balanced,altinn-correspondence-post-published,0,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,12,2,1,a928838518a6;bd74b75c8c74;12005068c9ac;fa957b5aa28b;49362e0ed0fa;29d2607ef0bd;2756a3f03a09;dacba59a3448;6ea4d4ac1d99;82ad7fb84323;5522c19e8d3d;eba28b91137f,fa957b5aa28b;2756a3f03a09,068a1c1b7fa5,34930,,,,3,"Etter at en correspondence er publisert, går den inn i **post-published lifecycle** der mottakeren kan samhandle med den. [2]

Typiske handlinger er at mottakeren kan:
- hente oversikt eller innhold, som setter status til **Fetched** [2]
- laste ned vedlegg, som setter status til **AttachmentsDownloaded** [2]
- lese meldingen, som setter status til **Read** [2]
- bekrefte den, som setter status til **Confirmed** [2]
- få den purget, enten av mottaker eller av Altinn, som setter status til **PurgedByRecipient** eller **PurgedByAltinn** [2]

Det finnes altså flere mulige statusforløp etter publisering, avhengig av hva mottakeren gjør. [1][2]",
f6c1f2b9-63d5-4de2-8985-4098786c4143,2026-05-24T17:21:23.814505Z,weights-balanced,altinn-correspondence-post-published,1,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,0,1,408ad13995a1;cdf2643b7965;c205a444b6ab;a24f98bbdf7b;b7ccec4d9b74;d930cbf3c043;498dbb74c98d;b2d5bb1a67a8;8799fc03af21;4ec418abf028,,068a1c1b7fa5,52668,,,,3,"Rerank-resultatet ble dominert av avpublisering av apper, som ikke svarer på spørsmålet om correspondence etter publisering. Jeg har likevel allerede hentet de viktigste correspondence-chunkene, så jeg går videre og formulerer svaret basert på dem: publisering er starten på mottakerfasen, og deretter kan mottakeren hente, lese, laste ned vedlegg, bekrefte og eventuelt slette meldingen.
Etter at en correspondence er publisert i Altinn, går den inn i mottakerfasen.

Kort sagt skjer dette:

- Den blir tilgjengelig for mottakeren.
- Første gang mottakeren henter oversikt eller innhold, settes statusen **Fetched**.
- Når innholdet åpnes, settes den normalt til **Read**.
- Vedlegg kan lastes ned, og da settes **AttachmentsDownloaded**.
- Hvis correspondence krever bekreftelse, kan mottakeren sen…",
181290ef-94cf-451b-a1ba-2cfed083caba,2026-05-24T17:21:41.841354Z,weights-balanced,altinn-correspondence-post-published,2,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,5,2,1,4236d1b1890c;1df131e9cda4;c6cd61e18b59;d86b0c860b67;5f284f7f2aa5,4236d1b1890c;5f284f7f2aa5,068a1c1b7fa5,18024,,,,3,"Etter at en **correspondence** er publisert i Altinn, går den inn i **mottakerinteraksjoner etter publisering**. Da kan mottakeren blant annet **hente meldingsdetaljer, lese meldingen, laste ned vedlegg, bekrefte, eller slette/arkivere meldingen**. [1]

De tilstandene som er oppgitt for denne fasen er: **Hentet, Lest, Vedlegg Lastet Ned, Bekreftet, Slettet av Mottaker, Slettet av Altinn**. [1]

Hvis du mener en mer spesifikk hendelse rett etter publisering, er den nærmeste hendelsen i hendelseslisten **`no.altinn.correspondence.correspondencepublished`**. [2]",
4789f16f-9d9b-4ab0-8ceb-0f9f9f65a728,2026-05-24T17:22:01.994339Z,weights-balanced,altinn-systemuser-api-model,0,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,5,1,74fc02526720;c4e7d01f16c1;f33ae6ec350b;d612235c64ad;d1939e6053a8;e6f7545a1adc;6f4a1ef342c8;fffd1547fdeb;856b843dc042,74fc02526720;c4e7d01f16c1;d612235c64ad;d1939e6053a8;856b843dc042,6d8a6a851332,20153,,,,3,"Datamodellen for en **system user** i Altinn består av flere felt, og kildene beskriver både **system user**-informasjon og **system register**-informasjon. Det betyr at spørsmålet er litt bredt, så jeg skiller mellom dem nedenfor. [1][4]

### System user-modellen
En system user har blant annet disse feltene: [1]

- **systemUserId**: en unik identifikator generert av Altinn når system user opprettes. [1]
- **name**: et brukervennlig navn gitt av leverandøren; hvis den opprettes via portalen, blir det som standard systemnavnet. [1]
- **systemId**: den unike identifikatoren til systemet. [1]
- **systemName**: et brukervennlig navn for systemet. [1]
- **systemInternalId**: en unik identifikator for systemet, generert av Altinn når systemet opprettes. [1]
- **ownerPartyId**: partyid til organi…",
0a5ed327-cb30-423b-b5ac-826445f71cb1,2026-05-24T17:22:21.518977Z,weights-balanced,altinn-systemuser-api-model,1,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,6,1,1,a79a59ed2586;fd72a28afd94;1071f704051a;fffd1547fdeb;6f4a1ef342c8;f33ae6ec350b,1071f704051a,6d8a6a851332,19523,,,,3,"Datamodellen for en **system user** i Altinn ser ut til å bestå av to deler:  

1. **Maskinporten-tokenet** med `authorization_details`, og  
2. **PDP-forespørselen** som brukes for autorisasjon i Altinn. [1]

I tokenet er de viktigste feltene for en API-leverandør:  
- `authorization_details:systemuser_id` – unik ID for system user, og den verdien Altinn trenger for å autorisere tilgang. [1]  
- `authorization_details:systemuser_org:id` – organisasjonen som opprettet system user. [1]  
- `authorization_details:system_id` – referanse til systemet som system user peker til. [1]  
- `consumer:id` – organisasjonsnummeret til systemleverandøren som har autentisert seg mot Maskinporten. [1]

Eksempel på tokenstruktur viser også disse feltene sammen med blant annet `scope`, `iss`, `client_id`, `…",
0c15f621-ed9d-4360-8994-880ce0b2f4ae,2026-05-24T17:22:41.844451Z,weights-balanced,altinn-systemuser-api-model,2,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,5,1,c4e7d01f16c1;f33ae6ec350b;d612235c64ad;d1939e6053a8;a79a59ed2586;e6f7545a1adc;6f4a1ef342c8;fffd1547fdeb;856b843dc042,c4e7d01f16c1;f33ae6ec350b;d612235c64ad;d1939e6053a8;6f4a1ef342c8,6d8a6a851332,20325,,,,3,"Datamodellen for en **system user** i Altinn består av flere deler, og kildene beskriver både **systemregister-informasjon** og noen **spesifikke felt** som brukes ved opprettelse av systemet/systembrukeren. [1][4]

### Kjernefelter i systemregisteret
- **`id`**: Skal være på formatet `{systemvendororgno}_{name chosen by the vendor}`. Eksempel: `310547891_testproduct`. Dette er en unik identifikator for produktet. [4]
- **`vendor`**: Organisasjonsnummeret til systemleverandøren, og det må starte med en referansekode for Enhetsregisteret, for eksempel `0192:991825827`. [4]
- **`name`**: Navn på systemet, med støtte for `nb`, `en` og `nn`. Dette brukes i brukergrensesnittet ved manuell oppretting av system user og ved godkjenning av en system user request. [4]
- **`description`**: Kort tekst…",
1f0500c8-1eda-4894-b1cf-2541612a5b2f,2026-05-24T17:22:59.903052Z,weights-balanced,altinn-systemuser-api-opprett,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,8,1,16049c347d69;f33ae6ec350b;d5a757f4aafd;c61c1f46fe63;a79a59ed2586;ad001426b658;e6f7545a1adc;6f4a1ef342c8;fffd1547fdeb,16049c347d69;f33ae6ec350b;d5a757f4aafd;c61c1f46fe63;ad001426b658;e6f7545a1adc;6f4a1ef342c8;fffd1547fdeb,70a69fb50d45,18057,,,,3,"Du oppretter en systembruker via **Altinn system user API** ved å bruke **leverandørstyrt opprettelse** hvis dette gjelder et **klientsystem**, eller **brukerstyrt opprettelse** hvis det gjelder et **eget system**. [3][5][6][7]

### For klientsystem
- **SBSL/systemleverandøren** initierer prosessen ved å sende en forespørsel til Altinn om å opprette en systembruker. [1][8]
- Forespørselen må spesifisere hvilke tilganger systembrukeren trenger. [1][8]
- Kunden/sluttbrukeren må deretter godkjenne forespørselen i Altinn før systembrukeren opprettes. [1][8]
- Denne modellen er et **OG-forhold**: sluttbrukeren må ha myndighet til å delegere **alle** tilgangene som etterspørres. Hvis én tilgang mangler, kan ikke forespørselen godkjennes. [1][8]
- For klientsystemer kan systembruker **kun** oppre…",
da8d477c-7315-4862-8442-02868ab05565,2026-05-24T17:23:20.333578Z,weights-balanced,altinn-systemuser-api-opprett,1,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,3,2,1,47c19243d5ca;1be3faaa6601;34c66fb104a3,1be3faaa6601;34c66fb104a3,70a69fb50d45,20430,,,,3,"Du oppretter en **systembruker** via Altinn system user API ved å sende en **POST**-forespørsel til riktig endepunkt, men **hvilket endepunkt du skal bruke avhenger av om det er et “own system” eller et “client system”**. [2]

### 1) For eget system (“own system”)
Bruk denne API-en for å opprette systembruker for ditt eget system, der systemet handler på vegne av sluttbrukerorganisasjonen: [2]

- **TT02:** `POST https://platform.tt02.altinn.no/authentication/api/v1/systemuser/request/vendor` [2]
- **Produksjon:** `POST https://platform.altinn.no/authentication/api/v1/systemuser/request/vendor` [2]

Request body skal inneholde blant annet: [2]

- `systemId`
- `partyOrgNo`
- `rights`
- `accessPackages`
- `redirectUrl`

Eksempel: [2]

```json
{
  ""systemId"": ""991825827_smartcloud"",
  ""partyOr…",
1c096a67-b136-4d78-baa6-c6802164b18a,2026-05-24T17:23:39.730870Z,weights-balanced,altinn-systemuser-api-opprett,2,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,3,2,1,47c19243d5ca;1be3faaa6601;34c66fb104a3,1be3faaa6601;34c66fb104a3,70a69fb50d45,19397,,,,3,"Du oppretter en systembruker via Altinn system user API ved å sende en **HTTP POST** til riktig endpoint, men hvilken prosess du bruker avhenger av om det er **“own system”** eller **“client system”**. [2]

### 1) For eget system (“own system”)
Dette er den foretrukne metoden når systemet skal opptre på vegne av sluttbrukerens organisasjon. [2]

- Send en **POST** til:
  - **TT02:** `https://platform.tt02.altinn.no/authentication/api/v1/systemuser/request/vendor`
  - **Produksjon:** `https://platform.altinn.no/authentication/api/v1/systemuser/request/vendor` [2]
- I request body må du sende:
  - `systemId`
  - `partyOrgNo`
  - `rights` og/eller `accessPackages`
  - eventuelt `redirectUrl` [2]
- API-et returnerer en respons med `status: ""New""` og en `confirmUrl`. [2]
- Du må sende `confirmU…",
33a54595-1df2-455f-9396-360d6e5be7b4,2026-05-24T17:23:58.767154Z,weights-balanced,altinn-systemuser-accept-request,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,1.0,1.0,1.0,0.0,8,5,1,0991d2695b2e;92e285d662e5;ffb35e69a2df;bbf82de07a2f;c1e41c9b98c2;d4be96620198;034ec7c15f79;34c66fb104a3,0991d2695b2e;92e285d662e5;ffb35e69a2df;d4be96620198;34c66fb104a3,bbf82de07a2f,19036,,,,3,"En sluttbruker aksepterer en forespørsel om **system user / systemtilgang** ved å åpne godkjenningslenken i Altinn og følge stegene for å godkjenne forespørselen. Hvis brukeren ikke har nødvendige fullmakter, kan forespørselen videresendes til en bruker med riktige fullmakter. [1][3]

Kort fortalt:  
1. Sluttbrukeren åpner **confirmUrl** / godkjenningslenken. [5]  
2. Brukeren godkjenner forespørselen i Altinn-portalen. [1][2]  
3. Etter godkjenning blir brukeren logget ut, og eventuelt sendt til leverandørens kvitteringsside hvis en verifisert videresending er satt opp. [1][2]  
4. Systemtilgangen / system user blir opprettet. [1][2]

Hvis du mener **systemtilgang for eget system** eller **systemtilgang for klienter**, er prosessen i praksis den samme for godkjenningen, men for **klienter…",
